id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
f8707dfa03e25a84684b2140cd88acc9,MISSING,7853,0,1309,1/9/2012,1/9/2017,1/9/2012,1/10/2016,803.84,1309,0,131.37,0.116902,0.100015,40.606701,t,128.82,42.12,42.12,2,86.17,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.88,0
f2a0cd04ef0ad9f91b1ef882cdc9755b,ewpakwlliwisiwduibdlfmalxowmwpci,16061,0,2154,5/17/2012,5/17/2016,5/17/2012,5/20/2015,1391.15,1784,0,12.3,0.161454,0.084198,44.31137796,f,176.69,24,24,1,113.38,4,ldkssxwpmemidmecebumciepifcamkci,14.49,0
f8ae459f3456ed6ecf66688a4d8d6acf,foosdfpfkusacimwkcsosbicdxkicaua,1980763,162510,210443,10/12/2010,10/18/2016,10/18/2013,10/19/2015,9715.77,8662,0,178.3,0.112922,0.09781,40.606701,t,820.98,8.4,8.4,2,917.16,5,lxidpiddsbxsbosboudacockeimpuepw,50,0
1ad594979170db8dd0b5d9bf3fd40168,lmkebamcaaclubfxadlmueccxoimlema,158846,0,11326,2/21/2011,3/14/2016,2/21/2011,3/17/2015,767.64,603,0,131.76,0.1169,0.100015,40.606701,f,63.49,34.01,34.01,1,81.26,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,0
d62a90a163ee9fb01122e1501d8f68c4,lmkebamcaaclubfxadlmueccxoimlema,6479,4168,395,4/13/2009,9/24/2016,9/24/2014,9/28/2015,934.81,395,0,6.93,0.140621,0,44.31137796,t,56.29,10.66,10.66,3,72.17,7,ldkssxwpmemidmecebumciepifcamkci,11,0
8f9b4dded9d6c97d08c2c2c415cefa5f,MISSING,33595,0,7170,9/9/2009,9/9/2016,7/12/2015,9/10/2015,2164.92,3668,0,17.23,0.141666,0,44.31137796,f,525.91,11.42,11.42,1,161.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
32c5db4a966db99fe1a5101b4601fb38,foosdfpfkusacimwkcsosbicdxkicaua,113527,0,10654,6/24/2009,6/24/2016,6/24/2009,6/26/2015,244.08,100,0,21.3,0.144902,0,44.31137796,f,14.68,21.52,21.52,1,21.44,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
7b0aa4b092b3c3c5c582c5b1f57c13ad,foosdfpfkusacimwkcsosbicdxkicaua,104573,29703,12165,7/15/2011,7/15/2016,7/15/2011,7/16/2015,7355.2,6448,0,0,0.113323,0.096984,40.606701,t,615.36,30.55,30.55,2,703.41,5,lxidpiddsbxsbosboudacockeimpuepw,63.8,0
552d39a365458452541e95701788745c,MISSING,242560,0,15763,3/26/2009,1/23/2017,3/26/2009,1/24/2016,22135.76,15763,0,386.05,0.105142,0.095673,58.99595196,f,1419.21,0.24,0.24,1,1162.6,7,ldkssxwpmemidmecebumciepifcamkci,155,1
b6a24e3bbc147604f1b1f48854687f41,lmkebamcaaclubfxadlmueccxoimlema,2172972,440233,289158,7/27/2010,7/27/2016,7/27/2010,7/28/2015,2673.04,1865,0,134.68,0.11691,0.100572,40.606701,t,200.95,15.24,15.24,2,332.67,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
1eaba63cada8a1de7b88561d7476e5b3,usilxuppasemubllopkaafesmlibmsdf,1394,0,421,6/19/2012,7/7/2016,5/23/2015,7/9/2015,204.43,421,0,17.48,0.14317,0,44.31137796,f,60.84,24.42,24.42,1,14.76,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
c3c9b101873d3f9dd3858bb9d4347392,foosdfpfkusacimwkcsosbicdxkicaua,122042,0,7494,5/1/2013,5/1/2016,4/29/2015,5/2/2015,4093.01,3055,0,131.74,0.115182,0.098841,40.606701,f,298.65,25.92,25.92,1,487.74,3,lxidpiddsbxsbosboudacockeimpuepw,17.321,1
a26ae7af302c7f1501a2a160cf0e4e97,MISSING,4870,0,1276,10/28/2009,10/28/2016,10/28/2009,10/29/2015,730.51,1276,0,18.34,0.146348,0,45.80687796,f,188.68,24.2,24.2,1,58.22,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
80cb523b9b5b6480f8d1e88d92bbfd83,foosdfpfkusacimwkcsosbicdxkicaua,4566,0,1411,6/26/2010,6/26/2016,4/29/2015,7/4/2015,675.81,1411,0,19.05,0.14317,0,44.31137796,f,204.66,21.52,21.52,1,62.6,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
15ebea07c540c38db55e96ee30761b8a,lmkebamcaaclubfxadlmueccxoimlema,1112034,0,60817,4/23/2010,4/23/2016,4/23/2010,4/24/2015,3263.46,2899,0,134.27,0.11691,0.100572,40.606701,f,294.09,19.92,19.92,1,393.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
84f3cfc488bd2b4cfc0789207030527e,foosdfpfkusacimwkcsosbicdxkicaua,8751,0,1203,11/6/2009,11/6/2016,11/6/2009,11/9/2015,440.75,673,0,131.72,0.115237,0.100123,41.1052014,f,65.54,30.9,30.9,1,48.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
35b7c8c19026a3997ee287454ffccac3,foosdfpfkusacimwkcsosbicdxkicaua,9206,0,714,6/14/2012,6/14/2016,6/14/2012,6/23/2015,302.46,140,0,29.04,0.145711,0,44.31137796,f,20.55,16.92,16.92,1,30.82,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
0c06c84c42df5ae323bed0c417c34268,MISSING,9456,0,884,10/11/2011,10/11/2016,5/24/2015,10/12/2015,978.31,884,0,132.52,0.115237,0.100123,40.9390266,f,88.64,33.28,33.28,1,112.67,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,25,0
0b1ea41871b394f1bedc451b203ea67e,foosdfpfkusacimwkcsosbicdxkicaua,3926060,1959386,469210,4/4/2013,4/4/2016,4/4/2013,4/5/2015,10860.81,9486,0,20.03,0.161454,0.084198,44.31137796,t,1031.22,24.52,24.52,2,738.51,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
e0a5c2950d3831c98a0054278f3054ee,foosdfpfkusacimwkcsosbicdxkicaua,33927,0,3156,12/22/2009,12/22/2016,11/18/2015,12/23/2015,3386.6,3120,0,144.02,0.110616,0.095498,40.606701,f,287.93,0.88,0.88,1,234.51,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
b1768b0972030be715f6d92c176607ef,usilxuppasemubllopkaafesmlibmsdf,22850,919,3599,11/19/2012,11/19/2016,11/19/2012,11/20/2015,3386.06,3599,0,19.91,0.145789,0,44.31137796,t,528.52,6.15,6.15,2,308.62,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
ee0593ecddfcafea6b4ff1bcab291824,lmkebamcaaclubfxadlmueccxoimlema,3760,7037,667,11/23/2012,11/23/2016,11/23/2012,11/24/2015,559.07,667,0,23.13,0.147506,0,45.30837756,t,99.16,13.26,13.26,2,55.42,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
16424f3adf4de03120e9102a897a21ff,foosdfpfkusacimwkcsosbicdxkicaua,11634,0,3869,7/13/2012,8/4/2016,8/4/2014,8/6/2015,1715.55,3869,0,0,0.142819,0,44.31137796,f,559.84,15.96,15.96,1,140.32,4,lxidpiddsbxsbosboudacockeimpuepw,15,1
76f146f11540d807f4785894b8dc197f,lmkebamcaaclubfxadlmueccxoimlema,215616,0,16453,3/30/2010,3/30/2016,3/30/2010,3/31/2015,4524.08,5320,0,131.76,0.11691,0.100572,40.606701,f,520.61,31.21,31.21,1,562.34,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,0
f67ce7aee8797bd2d67bd41c8cfdbe17,usilxuppasemubllopkaafesmlibmsdf,6808,0,453,1/2/2012,1/2/2017,11/18/2015,1/3/2016,1022.46,453,0,13.82,0.142649,0,44.31137796,f,65.32,37.56,37.56,1,101.93,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
dc997c3c0b9c314ae9cf91b57eb668cc,foosdfpfkusacimwkcsosbicdxkicaua,13495,0,1188,1/17/2013,1/17/2017,12/16/2015,1/18/2016,1351.91,1188,0,130.31,0.119802,0.102912,40.606701,f,117.92,34.56,34.56,1,165.91,3,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
5a05015f3f24fb760f402cf0b174efd3,MISSING,42,0,3,2/1/2010,2/1/2016,2/16/2015,2/9/2015,6.33,3,0,15.61,0.146694,0,44.31137796,f,0.44,26.04,26.04,1,1.31,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,1
21d24a9620af1947189809f60d7141b8,foosdfpfkusacimwkcsosbicdxkicaua,5055,0,396,4/9/2012,4/9/2016,4/9/2012,4/12/2015,764.9,396,0,19.98,0.146694,0,44.31137796,f,58.84,25.84,25.84,1,73.75,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
9587c61d5ea4bf49315802b92e2a7d3e,foosdfpfkusacimwkcsosbicdxkicaua,12773,0,4656,8/6/2012,8/6/2016,8/6/2012,8/7/2015,1909.69,4656,0,16.9,0.145711,0,44.31137796,f,687.23,11.04,11.04,1,153.41,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,1
400d4c70ae1305b799f9ceaffbb32fc1,foosdfpfkusacimwkcsosbicdxkicaua,25469,0,1114,2/21/2013,2/21/2016,2/21/2013,2/23/2015,1520.61,582,0,143.24,0.120372,0.103487,40.606701,f,59.54,39.6,39.6,1,174.1,3,lxidpiddsbxsbosboudacockeimpuepw,19.8,1
a10c38dcaaf274da225b718dedacb656,foosdfpfkusacimwkcsosbicdxkicaua,2079,0,317,10/24/2011,10/24/2016,8/27/2015,10/25/2015,309.17,317,0,18.47,0.14346,0,46.30537836,f,45.91,27.28,27.28,1,26.85,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
d8c7100c6da3d5aae983cc85f0e80926,foosdfpfkusacimwkcsosbicdxkicaua,14145,0,3217,3/6/2013,2/22/2016,2/22/2013,2/23/2015,1266.02,3217,0,16.57,0.153646,0.076592,37.929294,f,302.25,60,60,1,294.49,3,lxidpiddsbxsbosboudacockeimpuepw,6.928,0
7fe150fe11a8300cb342b82d4f6f0643,foosdfpfkusacimwkcsosbicdxkicaua,6658,0,214,10/9/2012,4/12/2016,4/12/2014,4/13/2015,147.83,214,0,16.57,0.145884,0,44.31137796,f,31.59,23.76,23.76,1,14.23,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
182017c3b76419404eee4688bed931df,foosdfpfkusacimwkcsosbicdxkicaua,6970,0,1543,9/2/2009,9/2/2016,9/2/2009,9/3/2015,264.74,355,0,0,0.144902,0,44.31137796,f,52.11,12.82,12.82,1,23.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
11f68cdf97397d9df4cb5af8c76d35a7,MISSING,5438,7190,1045,11/13/2009,11/13/2016,9/18/2014,11/18/2015,807.15,1045,0,22.24,0.146348,0,45.80687796,t,154.37,21.78,21.78,2,64.89,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
b67e6d29a61ae29dc972bc76babcce0f,foosdfpfkusacimwkcsosbicdxkicaua,12355,0,1176,8/9/2012,8/9/2016,7/11/2015,8/10/2015,1278.64,1176,0,129.61,0.115761,0.099419,40.606701,f,117.69,16.68,16.68,1,149.29,3,lxidpiddsbxsbosboudacockeimpuepw,19.05,0
3b01515781ccc3a9aed838f2d64f7e03,foosdfpfkusacimwkcsosbicdxkicaua,32552,0,2829,5/16/2012,8/3/2016,8/3/2015,8/22/2014,3919.2,2829,30,130.44,0.157877,0.135732,41.1052014,f,382.29,41.1,41.1,1,219.83,4,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
39d44c00e029b8cf49ace8b1b21eec11,foosdfpfkusacimwkcsosbicdxkicaua,98400,0,6488,2/6/2012,2/27/2016,12/17/2015,3/9/2015,3033.81,1155,28,13.84,0.186188,0,45.80687796,f,216.36,41.64,41.64,1,271.64,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
df2e0117c7e2aff767b4defefbc452fb,MISSING,3866,16448,371,9/22/2009,12/4/2016,12/4/2013,12/6/2015,434.39,371,0,12.44,0.165793,0.088539,44.31137796,t,42.17,3.24,3.24,3,43.1,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
f1fad80328a1f42e775ad7b9d370f553,ewpakwlliwisiwduibdlfmalxowmwpci,16816,0,1441,8/12/2010,8/12/2016,7/10/2015,8/13/2015,1612.73,1441,0,132.15,0.114025,0.097683,40.606701,f,133.88,17.22,17.22,1,205.98,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,27.6,0
e52dbfa1a31d6643101f19ec7d51bd4b,foosdfpfkusacimwkcsosbicdxkicaua,8381,0,1283,10/8/2010,6/30/2016,6/26/2015,10/5/2014,1028.4,1283,0,65.44,0.141083,0,44.31137796,f,182.7,15.16,15.16,1,120.28,5,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
5a457cf1b172db7fc7e92b143d7490e6,foosdfpfkusacimwkcsosbicdxkicaua,6257,0,447,3/23/2012,3/23/2016,3/23/2012,3/25/2015,503.74,447,0,144.43,0.120372,0.103487,40.606701,f,45.6,39.35,39.35,1,59.92,4,lxidpiddsbxsbosboudacockeimpuepw,17.32,0
02c1b88c8fb41efd13dab463eae9ef1b,foosdfpfkusacimwkcsosbicdxkicaua,99212,0,3896,7/2/2010,10/5/2016,10/13/2013,10/11/2015,15230.92,3896,0,66.23,0.145711,0,44.31137796,f,571.49,8.76,8.76,1,522.64,6,lxidpiddsbxsbosboudacockeimpuepw,13.15,1
5a80f3bee5cf4655275148ccb7a5c162,MISSING,58757,0,4382,9/2/2009,9/2/2016,7/11/2015,9/3/2015,1384.49,4370,0,16.42,0.162326,0.085068,44.31137796,f,480.69,8.98,8.98,2,101.78,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
0882bc6561d573f64d9ac82ec2729059,foosdfpfkusacimwkcsosbicdxkicaua,2339,0,161,1/23/2012,10/2/2016,10/2/2014,10/4/2015,337.09,161,0,13.89,0.140621,0,44.31137796,f,22.89,7.8,7.8,1,25.67,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
6ca446175f9974411b2cfafc120c1c25,foosdfpfkusacimwkcsosbicdxkicaua,55530,0,4187,11/5/2009,11/4/2016,11/5/2009,11/5/2015,1952.97,2791,0,148.1,0.115237,0.100123,40.606701,f,267.84,5.64,5.64,2,219.35,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.7,0
bd025f3b001c51f69d20102633482dae,foosdfpfkusacimwkcsosbicdxkicaua,11678,3961,1228,7/6/2010,9/1/2016,9/1/2015,7/9/2015,867.33,550,30,127.47,0.157877,0.135732,41.1052014,t,77.82,49.72,49.72,3,51.22,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
cf8b77b2c91626b5aab8cd386c2e1a6e,MISSING,4098,0,588,7/9/2009,7/9/2016,7/9/2009,7/12/2015,464.3,465,0,19.37,0.144902,0,44.31137796,f,68.26,18.62,18.62,1,44.73,7,ldkssxwpmemidmecebumciepifcamkci,13.2,1
c6e2e1c0bdaf7448be5b360717119a12,MISSING,233485,84,18448,3/2/2005,3/2/2016,3/2/2005,3/6/2015,784.98,525,0,142.81,0.1169,0.100015,40.606701,t,55.13,34.01,34.01,2,80.25,11,ldkssxwpmemidmecebumciepifcamkci,15.001,0
6d55e26ad26033a47d7322fb192ad79f,foosdfpfkusacimwkcsosbicdxkicaua,29489,0,2619,12/7/2009,12/7/2016,12/7/2009,12/8/2015,298.96,354,0,132.1,0.115237,0.100123,41.2713642,f,34.68,30.86,30.86,1,33.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
c53c50b69ee7e13bed96517e789b4679,foosdfpfkusacimwkcsosbicdxkicaua,24968,0,8489,1/18/2012,1/18/2017,11/17/2015,1/19/2016,3649.62,8489,0,9.37,0.143575,0,44.31137796,f,1233.59,29.76,29.76,1,382.67,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
ad4ac7ace2b00d916773c55fa6dbe450,MISSING,42663,0,3727,12/10/2009,12/10/2016,10/30/2015,12/11/2015,1661.6,827,0,18.32,0.144058,0,44.31137796,f,120.64,3.12,3.12,1,139.36,6,lxidpiddsbxsbosboudacockeimpuepw,11.5,0
e9c965dd9b12a125f9b5361fb1dce4f0,foosdfpfkusacimwkcsosbicdxkicaua,350,0,37,5/3/2012,5/3/2016,5/3/2012,5/4/2015,34.16,37,0,137.17,0.11691,0.100572,40.606701,f,3.52,39.35,39.35,1,3.94,4,lxidpiddsbxsbosboudacockeimpuepw,17.321,1
96ebbf16bdf2fbcaa1b94b3016a93e78,MISSING,1260,0,137,1/1/2010,1/1/2017,1/1/2010,1/2/2016,189.16,137,0,19.73,0.145884,0,44.31137796,f,20.24,26.04,26.04,1,16.32,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
81849ce215b6b3fa18e6b5194512cbcd,MISSING,31425,24598,2877,8/3/2009,8/3/2016,8/3/2009,8/4/2015,1163.54,1167,0,132.14,0.115174,0.098837,40.606701,t,116.58,20.28,20.28,2,128.07,6,ldkssxwpmemidmecebumciepifcamkci,23.1,0
d3e763e8854a3ca39058ef7e2e51bc1b,foosdfpfkusacimwkcsosbicdxkicaua,40172,0,8372,4/24/2013,4/24/2016,4/24/2013,4/26/2015,4066.93,8372,0,95.68,0.115174,0.098837,40.606701,f,824.14,35.68,35.68,1,425.01,3,lxidpiddsbxsbosboudacockeimpuepw,29.565,0
11c6759176f0aaf7a39c831ec74420b2,foosdfpfkusacimwkcsosbicdxkicaua,26586,0,5346,12/11/2010,12/11/2016,10/30/2015,12/14/2015,626.23,1054,0,17.13,0.143459,0,45.80687796,f,152.74,19.8,19.8,1,46.22,5,lxidpiddsbxsbosboudacockeimpuepw,12.7,0
bee80e9003cc902a46d70994bf914c31,ewpakwlliwisiwduibdlfmalxowmwpci,10694,0,2674,4/1/2013,9/11/2016,9/11/2015,4/2/2015,537.25,637,0,16.57,0.138847,0,44.31137796,f,89.31,10.08,10.08,1,25.02,3,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
720e6594bc609ce9ed17fd964958fe54,MISSING,3076,0,518,9/1/2009,9/1/2016,9/1/2009,9/2/2015,387.88,518,0,16.52,0.165793,0.088539,44.31137796,f,63.99,13.4,13.4,1,31.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
e973e961dc70bd3bbcdc8f2ccbbdc767,foosdfpfkusacimwkcsosbicdxkicaua,3856,0,692,10/8/2010,10/8/2016,10/8/2010,10/9/2015,575.95,692,0,18.42,0.144902,0,44.31137796,f,101.31,7.92,7.92,1,48.29,5,lxidpiddsbxsbosboudacockeimpuepw,10.52,1
073b5399f898b0f3ce7e8c6d40a2b9e6,foosdfpfkusacimwkcsosbicdxkicaua,1371575,0,124331,2/17/2012,2/17/2016,2/17/2012,2/18/2015,5369.76,6380,0,128.66,0.1169,0.100015,40.606701,f,585.94,19.92,19.92,1,640.94,4,lxidpiddsbxsbosboudacockeimpuepw,20,0
25a753cf9eb067cc4a23d1c45c2f51a6,lmkebamcaaclubfxadlmueccxoimlema,1750165,7679,144312,5/28/2010,5/28/2016,5/28/2010,5/31/2015,8580.64,7231,0,134.11,0.113323,0.096984,40.606701,t,707.66,20.4,20.4,2,748.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,29.7,0
81a9bf15e42fe68b66a924f921d36eb2,foosdfpfkusacimwkcsosbicdxkicaua,27181,11647,118,6/5/2012,7/5/2016,1/3/2014,7/9/2015,2650.58,118,0,130.67,0.11286,0.096521,40.606701,t,10.88,15.91,15.91,2,274.47,4,lxidpiddsbxsbosboudacockeimpuepw,20.7,1
8ce3508347bc473ff87febfc48be1079,ewpakwlliwisiwduibdlfmalxowmwpci,19591,0,2721,8/21/2012,8/20/2016,7/11/2015,8/21/2015,1987.99,2721,0,116.82,0.115182,0.098841,40.606701,f,260.27,25.02,25.02,1,253.3,3,lxidpiddsbxsbosboudacockeimpuepw,40,1
2e767697912ab0eb647a7f9c7f15e656,MISSING,6775,0,1602,2/10/2010,2/10/2016,12/15/2015,2/11/2015,433.54,1168,0,10.06,0.162905,0.085006,44.31137796,f,110.26,25.92,25.92,1,53.5,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
d1fa0b79be20cb25a4e0221a55c11b93,usilxuppasemubllopkaafesmlibmsdf,1001,0,662,11/26/2012,11/26/2016,11/1/2015,11/27/2015,101.47,662,0,135.13,0.115939,0.100823,41.2713642,f,67.31,48.36,48.36,1,9.7,3,ldkssxwpmemidmecebumciepifcamkci,25,0
869b25a2b84b898b6ba9784a5b625821,foosdfpfkusacimwkcsosbicdxkicaua,12205,0,968,3/15/2012,5/23/2016,5/23/2015,6/23/2015,1785.98,968,0,16.27,0.14207,0,44.31137796,f,138.75,23.4,23.4,1,153.61,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
34c076bfaf5170aafc98c0eedfc02caf,MISSING,11390,0,1738,6/17/2010,6/17/2016,5/22/2015,6/23/2015,1170.46,1738,0,131.76,0.115761,0.099419,40.606701,f,171.71,21.76,21.76,1,136.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.4,0
0bdfd2c399281ca44bc8c9fc0a365eec,foosdfpfkusacimwkcsosbicdxkicaua,883,0,301,9/23/2009,9/23/2016,7/11/2015,9/25/2015,128.79,301,0,19.28,0.141434,0,44.31137796,f,42.91,12.82,12.82,1,9.7,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
3adbfb578caaa923863bb85fc1981610,foosdfpfkusacimwkcsosbicdxkicaua,6456,13036,566,11/4/2011,11/4/2016,11/4/2011,11/5/2015,675.11,566,0,131.38,0.115237,0.100123,40.9390266,t,56.28,20.49,20.49,3,78.12,4,ldkssxwpmemidmecebumciepifcamkci,17.25,0
efbdf088777b85f690ab54b2a89ea2b4,MISSING,33962,0,2716,9/4/2009,9/24/2016,9/24/2015,9/5/2015,3383.86,2716,0,129.25,0.111186,0.096074,40.606701,f,260.78,8.28,8.28,1,308.32,6,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
ce8935b256a242c81c9bb44510847845,lmkebamcaaclubfxadlmueccxoimlema,763,0,60,4/8/2013,4/8/2016,4/8/2013,4/12/2015,79.02,60,0,131.75,0.11691,0.100572,40.606701,f,6.1,35.28,35.28,1,9.83,3,ldkssxwpmemidmecebumciepifcamkci,17.3,0
aa808f951f120d1d05a86f495b3934ec,MISSING,5607,0,1026,1/3/2011,1/3/2017,11/18/2015,1/4/2016,613.2,725,0,16.54,0.144963,0,44.31137796,f,106.04,26.04,26.04,1,62.92,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,1
0082e856036f1ee2cb21b110dcea2950,usilxuppasemubllopkaafesmlibmsdf,17839,0,876,7/12/2011,7/12/2016,6/20/2015,7/14/2015,1319.73,876,0,131.76,0.114603,0.098261,40.606701,f,87.65,17.55,17.55,1,149.86,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
b5fddbc809d36e8fe2d0dd53ff1d9729,lmkebamcaaclubfxadlmueccxoimlema,56640,0,4923,12/14/2012,10/18/2016,10/18/2013,10/19/2015,2637.16,1712,0,129.25,0.115174,0.098837,40.606701,f,172.64,6.6,6.6,1,289.48,3,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
e926c720eab53813bf33495823461182,MISSING,89721,0,12600,10/14/2010,10/14/2016,9/18/2015,10/15/2015,5339.25,6135,0,141.82,0.114088,0.098971,40.606701,f,567.43,5.52,5.52,1,651.47,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,33,0
d47aec77dd89ee5427cc76cb2b0cc694,MISSING,632071,0,61885,2/1/2010,2/29/2016,2/1/2010,3/9/2015,588.05,104,0,131.76,0.1169,0.100015,40.606701,f,10.4,49.44,49.44,1,74.21,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
5b0d6d45d26fd5b3b50d1c6034f4c8d4,MISSING,722171,0,57660,11/29/2004,11/29/2016,11/29/2004,11/30/2015,30533.99,5799,0,391.1,0.112922,0.09781,40.606701,f,562.01,1.26,1.26,1,886.52,11,ldkssxwpmemidmecebumciepifcamkci,19.8,0
b5f6768eb22523f889d19dbebeb3aa54,ewpakwlliwisiwduibdlfmalxowmwpci,2907,0,482,7/9/2010,7/9/2016,5/23/2015,7/10/2015,428.89,482,0,18.55,0.142822,0,44.31137796,f,69.59,18.62,18.62,1,35.03,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
de3cf3ddeb28ca7edd22a2bcc1efada2,usilxuppasemubllopkaafesmlibmsdf,7307,0,1009,9/21/2011,9/20/2016,8/27/2015,9/25/2015,748.54,1009,0,132.18,0.114202,0.099086,40.9390266,f,97.5,29.55,29.55,1,81,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,20,0
41ec902a4b928ed4ffddaae3f7dac5bd,usilxuppasemubllopkaafesmlibmsdf,7001,26968,138,12/5/2011,12/5/2016,5/24/2015,12/6/2015,752.65,138,0,131.1,0.116509,0.101397,40.9390266,t,13.76,17.16,17.16,2,105.47,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
07699533fca9e0bc54504bba997894e0,MISSING,20268,6308,1829,9/2/2011,9/2/2016,8/27/2015,9/3/2015,2089.03,1829,0,130.68,0.115182,0.098841,40.606701,t,182.88,12.72,12.72,2,238.77,4,ldkssxwpmemidmecebumciepifcamkci,26.4,0
42626d133237cd3ff8651c5f49cd1de6,foosdfpfkusacimwkcsosbicdxkicaua,53717,505,4017,7/18/2008,7/18/2016,7/18/2008,7/19/2015,5232.57,4017,0,142.49,0.113323,0.096984,40.606701,t,384.26,9.04,9.04,2,486.41,8,lxidpiddsbxsbosboudacockeimpuepw,18.83,0
287c8a6f03e9f4e189fb2e63972278ac,ewpakwlliwisiwduibdlfmalxowmwpci,31620,0,6474,2/20/2012,10/16/2016,2/20/2012,10/18/2015,4632.89,6474,0,0,0.144631,0,44.31137796,f,947.9,10,10,1,382.76,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
9597c5f6ae42671c08d993c2654448d9,foosdfpfkusacimwkcsosbicdxkicaua,4471,24875,997,2/16/2012,2/29/2016,12/17/2015,3/9/2015,847.7,997,28,17.35,0.186186,0,45.80687796,t,186.67,48.6,48.6,3,73.72,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
3947ac27df87853c19aa1e93b5db6519,foosdfpfkusacimwkcsosbicdxkicaua,8912,0,952,5/19/2010,5/19/2016,5/19/2010,5/23/2015,389.47,278,0,15.57,0.144902,0,44.31137796,f,40.81,24.42,24.42,1,40.83,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
430290b7bcf05792795660e95f9fd254,foosdfpfkusacimwkcsosbicdxkicaua,18730,90962,1493,4/25/2012,4/25/2016,4/14/2015,4/26/2015,1903.25,1493,0,119.07,0.115182,0.098841,40.606701,t,148,65.4,65.4,2,254.64,4,lxidpiddsbxsbosboudacockeimpuepw,43.64,1
39865bc56dca2bf475bbd71ab23eb3b0,MISSING,2576,0,580,9/9/2009,9/9/2016,9/9/2009,9/10/2015,208.63,222,0,18.31,0.144902,0,44.31137796,f,32.51,10.03,10.03,1,18.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
